"date ","nm_id ","date__nm_id ","imt_id ","open_card_count_jam ","add_to_cart_count_jam ","orders_count_jam ","views ","clicks ","adv_sum ","external_costs ","external_sources ","atbs ","orders ","shks ","sum_price ","avg_position ","views_auto ","clicks_auto ","adv_sum_auto ","ctr_auto ","cpc_auto ","cpm_auto ","views_manual ","clicks_manual ","adv_sum_manual ","ctr_manual ","cpc_manual ","cpm_manual ","views_ppc ","clicks_ppc ","adv_sum_ppc ","ctr_ppc ","cpc_ppc ","cpm_ppc ","views_search_auto ","clicks_search_auto ","adv_sum_search_auto ","cpc_search_auto ","ctr_search_auto ","cpm_search_auto ","views_search_manual ","clicks_search_manual ","adv_sum_search_manual ","cpc_search_manual ","ctr_search_manual ","cpm_search_manual ","views_rs_auto ","clicks_rs_auto ","adv_sum_rs_auto ","cpc_rs_auto ","ctr_rs_auto ","cpm_rs_auto ","views_rs_manual ","clicks_rs_manual ","adv_sum_rs_manual ","cpc_rs_manual ","ctr_rs_manual ","cpm_rs_manual ","ctr_auto_subject_diff ","ctr_manual_subject_diff ","ctr_search_auto_subject_diff ","ctr_search_manual_subject_diff ","ctr_rs_auto_subject_diff ","ctr_rs_manual_subject_diff ","adv_percent ","organic_percent ","open_card_count ","open_card_dynamic ","orders_sum_rub ","orders_count ","add_to_cart_count ","add_to_cart_conversion ","cart_to_order_conversion ","click_to_order_conversion ","buyout_percent ","orders_dyn ","spp ","buyouts_sum_rub ","buyouts_count ","avg_price ","avg_price_with_spp ","valuation_count ","stocks ","stocks_sizes ","in_way_to_client ","in_way_from_client ","stocks_enough_for ","returns_plan ","order_price ","card_price ","localization ","orders_count_local ","unit_expenses ","marg_without_adv ","marg_with_adv ","profit_without_adv ","profit_with_adv ","card_rating ","promo_sum ","promo_count ","expected_buyouts_sum_rub ","stocks_rub ","all_stocks_rub ","returns_plan_rub ","dummy ","buyout_percent_day ","buyout_percent_month ","hranenie_rub ","priemka_rub ","acquiring_rub ","tax_total_rub ","delivery_mp_with_buyout_rub ","additional_costs ","sebes_rub ","markirovka_rub ","perc_mp_rub ","actions ","promo_total_cost ","orders_count_returned_fact ","orders_buyouts_count_fact ","orders_count_canceled_fact ","orders_buyouts_sum_rub_fact ","orders_sum_rub_returned_fact ","orders_sum_rub_canceled_fact ","stocks_enough_for_with_buyout_perc ","frequency ","stocks_total ","jam_clicks ","orders_count_completed ","orders_count_canceled ","orders_count_returned ","orders_buyouts_count ","orders_sum_rub_completed ","orders_sum_rub_canceled ","orders_sum_rub_returned ","orders_buyouts_sum_rub ","expected_buyouts_count ","orders_count_total_central ","orders_count_total_northwest ","orders_count_total_south_caucasus ","orders_count_total_volga ","orders_count_total_fareast ","orders_count_total_ural ","orders_count_local_central ","orders_count_local_northwest ","orders_count_local_south_caucasus ","orders_count_local_volga ","orders_count_local_fareast ","orders_count_local_ural ","localization_percent_central ","localization_percent_northwest ","localization_percent_south_caucasus ","localization_percent_volga ","localization_percent_fareast ","localization_percent_ural ","log_text "
"2026-05-16","961215652","46158|0961215652","633708784","5","39","18","18164","353","13117,3","0","","82","35","35","122502","12","0","0","0","0","0","0","18164","353","13117,3","0,01943","37,16","722,16","0","0","0","0","0","0","0","0","0","0","0","0","1497","63","5027,84","79,81","0,04208","3358,61","0","0","0","0","0","0","16667","290","8089,46","27,89","0,0174","485,36","-0,0325","-0,03117","-0,0463","-0,03622","-0,0186","-0,0055","0,08147","0,65477","1037","0,06797","161003","46","105","0,10125","0,4381","0,04436","0,934","42,857","0,32867","126000,03","36","3500,07","2349,7","0","918","0 - 918","142","10","21,42","19,37","285,16","124,93","0,58979","25","2520,850959","0,27977","0,18836","40148,02","27030,72","4,59","0","0","143502,91","752760","768643,4","15883,4","","0,889","0,934","16,38092358","0","93,64491501","254,83843","268,4653399","0","820","0","1067,52135","","0","0","36","1","126000,03","0","3500","24,15","3491","937,372","266","45","5","0","40","157502,84","17500","0","140002,84","41","17","5","4","7","3","1","17","0","4","6","0","0","1","0","1","0,85714","0","0",""
"2026-05-16","977724714","46158|0977724714","706795104","2","27","7","16064","534","8634,17","0","","87","13","13","123500","4","0","0","0","0","0","0","16064","534","8634,17","0,03324","16,17","537,49","0","0","0","0","0","0","0","0","0","0","0","0","4","1","12,5","12,5","0,25","3125","0","0","0","0","0","0","16060","533","8621,67","16,18","0,03319","536,84","-0,0201","-0,00816","-0,0197","0,1935","-0,0205","0,00689","0,03635","0,72112","1922","0,14405","237500","25","194","0,10094","0,12887","0,01301","0,818","11,714","0,29462","85500","9","9500","6701,11","0","469","0 - 382","61","14","40,04","25,1","345,37","44,51","0,17413","12","6821,750524","0,28192","0,23864","56243,24","47609,07","4,86","0","0","199500","1031800","1087020","55220","","0,84","0,818","58,47185344","0","267,8505319","731,5","1046,428138","0","2200","0","2517,5","","0","0","9","1","85500","0","9500","54,41","46192","494,102","271","25","4","0","21","237500","38000","0","199500","21","10","6","2","2","2","4","9","0","2","0","1","4","0,9","0","1","0","0,5","1",""
"2026-05-16","1000761784","46158|1000761784","706795104","0","63","12","8359","428","10330,57","0","","102","18","18","165600","7","0","0","0","0","0","0","8359","428","10330,57","0,0512","24,14","1235,86","0","0","0","0","0","0","0","0","0","0","0","0","2783","304","8814,38","28,99","0,10923","3167,22","0","0","0","0","0","0","5576","124","1516,19","12,23","0,02224","271,91","-0,0201","0,0098","-0,0197","0,05273","-0,0205","-0,00406","0,0591","0,6262","1145","-0,0362","174800","19","123","0,10742","0,15447","0,01659","0,887","5,143","0,28556","36800","4","9200","6572,85","0","182","0 - 92","28","1","35,39","4,16","543,71","83,99","0,15556","12","6453,045961","0,29858","0,2284","43951,26","33620,69","5","0","0","147200","391300","400244","8944","","0,833","0,887","11,50900495","0","253,2613043","708,4","891,8756522","0","2150","0","2438","","0","0","4","1","36800","0","9200","43,05","40582","186,164","511","18","2","1","15","165600","18400","9200","138000","16","7","3","0","7","0","1","6","0","0","5","0","1","0,85714","0","0","0,71429","0","1",""
"2026-05-16","1000761785","46158|1000761785","706795104","0","25","6","8660","250","10335,59","0","","37","6","6","55200","9","0","0","0","0","0","0","8660","250","10335,59","0,02887","41,34","1193,49","0","0","0","0","0","0","0","0","0","0","0","0","2785","135","8595,29","63,67","0,04847","3086,28","0","0","0","0","0","0","5875","115","1740,3","15,13","0,01957","296,22","-0,0201","-0,01253","-0,0197","-0,00803","-0,0205","-0,00673","0,10213","0,74174","968","0,0614","101200","11","68","0,07025","0,16176","0,01136","0,804","5,286","0,28636","36800","4","9200","6565,49","0","238","0 - 147","21","3","45,02","7,12","939,6","151,99","0,06522","10","6522,419734","0,29104","0,1787","26775,8","16440,21","4,86","0","0","92000","511700","527008","15308","","0,909","0,804","10,79687648","0","290,7814286","708,4","924,4414286","0","2150","0","2438","","0","0","4","0","36800","0","0","60,99","41566","245,116","358","11","0","1","10","101200","0","9200","92000","10","8","1","0","0","0","2","8","0","0","0","0","2","1","0","0","0","0","1",""
"2026-05-16","1047404714","46158|1047404714","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","0","0","0","0","0","0","0","0","0","0,7","0","0,3","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","3508,02","0","0","0","0","5","0","0","0","0","0","0","","0","0","0","0","0","0","1108,02","0","2400","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-17","291309584","46159|0291309584","900724314","0","4","2","2","0","0,99","0","","1","1","1","2450","0","0","0","0","0","0","0","2","0","0,99","0","0","495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0,99","0","0","495","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0,0002","1","37","0,05714","4900","2","4","0,10811","0,5","0,05405","0,795","1,429","0,38","2450","1","2450","1519","0","125","0 - 125","6","3","87,47","4,23","0,5","0,25","0,5","0","1769,149376","0,2779","0,27749","680,85","679,86","4,73","0","0","2450","93250","96405,58","3155,58","","0,5","0,795","12,37604283","0","59,49939394","186,0833333","91,44060606","0","746","0","673,75","","0","0","1","1","2450","0","2450","117,11","169","129,23","16","2","1","0","1","4900","2450","0","2450","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-17","495306951","46159|0495306951","628722626","0","2","2","10","0","2,98","0","","2","2","2","7470","0","0","0","0","0","0","0","10","0","2,98","0","0","298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","2,98","0","0","298","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0,00027","1","90","0,21622","11205","3","5","0,05556","0,6","0,03333","0,816","3,143","0,38","7470","2","3735","2315,7","1","80","0 - 80","8","1","25,45","2,47","0,99","0,6","0,54902","1","2748,852649","0,26403","0,26376","2958,44","2955,46","4,82","0","0","11205","95120","98056,83","2936,83","","1","0,816","3,57178025","0","89,69441176","283,6821429","155,7793137","0","1189","0","1027,125","","0","0","2","0","7470","0","0","34,62","627","82,472","32","3","0","0","3","11205","0","0","11205","3","1","0","2","0","0","0","1","0","2","0","0","0","1","0","1","0","0","0",""
"2026-05-17","495307071","46159|0495307071","900724314","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0","1","13","0,08333","0","0","1","0,07692","0","0","0,762","1,429","0,36","0","0","3096","1981,44","0","2","0 - 2❗️","6","1","1,4","2,43","0","0","0,38462","0","2315,726552","0","0","0","0","4,7","0","0","0","1906","4221,79","2315,79","","0","0,762","0,2236836","0","68,83295082","235,1485714","207,1213462","0","953","0","851,4","","0","0","0","0","0","0","0","5,37","225","4,428","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-17","608526752","46159|0608526752","626608537","0","6","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0275","-0,0541","0","-0,0743","-0,0275","-0,0338","0","1","105","0,02941","10650","1","10","0,09524","0,1","0,00952","0,87","0,714","0,26","0","0","10650","7881","1","177","0 - 177","5","0","247,9","0,65","0","0","0,45455","0","10341,81259","0,02894","0,02894","308,19","308,19","4,52","0","0","10650","687645","690170,25","2525,25","","0","0,87","920,2824","0","307,1756522","831,2071429","1682,397391","0","3885","0","2715,75","","0","0","0","0","0","0","0","311,62","5673","177,65","48","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-17","678390737","46159|0678390737","2360213450","0","19","2","5","0","1,18","0","","1","1","1","5041","0","0","0","0","0","0","0","5","0","1,18","0","0","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1,18","0","0","236","-0,0275","-0,0541","0","-0,0743","-0,0275","-0,0338","0,00005","1","247","0,02917","25200","5","35","0,1417","0,14286","0,02024","0,874","3,286","0,248","15820","3","5040","3790,08","0","21","0 - 21","23","1","6,39","3,9","0,24","0,03","0,41026","2","4506,048158","0,10594","0,10589","2669,67","2668,49","4,39","0","0","25199,91","38850","46065","7215","","1","0,874","14,57040771","0","162,0084536","397,056","797,2132967","0","1850","0","1285,2","","0","0","3","0","15820","0","0","10,36","5665","24,898","126","5","0","0","5","25199,91","0","0","25199,91","5","2","1","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0",""
"2026-05-17","718415270","46159|0718415270","628722626","0","5","1","324","34","722,63","0","","5","1","1","5590","16","0","0","0","0","0","0","324","34","722,63","0,10494","21,25","2230,34","0","0","0","0","0","0","0","0","0","0","0","0","211","29","681,3","23,49","0,13744","3228,91","0","0","0","0","0","0","113","5","41,33","8,27","0,04425","365,75","-0,0287","0,05794","-0,0358","0,07194","-0,0215","0,01585","0,03232","0,79394","165","0,03774","22360","4","8","0,04848","0,5","0,02424","0,79","7","0,4","67210","12","5590","3354","1","230","0 - 230","26","6","32,86","11,46","180,66","90,33","0,48","1","3824,528013","0,31583","0,28351","7061,89","6339,26","4,76","0","0","22360","348910","366294,82","17384,82","","1","0,791","8,80989744","0","135,2428472","424,5738095","201,6514583","0","1517","0","1537,25","","0","0","12","2","67210","0","11180","46,66","567","241,46","63","4","0","0","4","22360","0","0","22360","4","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0",""
"2026-05-17","737732125","46159|0737732125","626608537","1","1","0","6","1","1,08","0","","0","0","0","0","0","0","0","0","0","0","0","6","1","1,08","0,16667","1,08","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","1,08","1,08","0,16667","180","-0,0275","0,11257","0","-0,0743","-0,0275","0,13287","0","0,95","40","0,02564","0","0","3","0,075","0","0","1","0,429","0,25","11900","1","10200","7650","1","83","0 - 83","2","1","193,47","1","0","0,36","0,71429","0","10576,40401","0","0","0","-1,08","4,21","0","0","0","387610","392280","4670","","0","1","839,18736","0","296,2265385","801,4285714","1368,561538","0","4670","0","2601","","0","0","1","0","11900","0","0","195,8","874","84","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-17","790976796","46159|0790976796","633708784","0","71","31","22616","728","15180,96","0","","113","42","42","119701","7","0","0","0","0","0","0","22616","728","15180,96","0,03219","20,85","671,25","0","0","0","0","0","0","0","0","0","0","0","0","2302","186","8184,66","44","0,0808","3555,46","0","0","0","0","0","0","20314","542","6996,3","12,91","0,02668","344,41","-0,0325","-0,01841","-0,0463","0,0025","-0,0186","0,00378","0,1005","0,50678","1476","0,33333","151052","53","147","0,09959","0,36054","0,03591","0,935","48,429","0,31741","111650,02","39","2850,04","1945,41","1","601","0 - 601","163","13","12,41","23,6","286,43","103,27","0,65517","25","2051,809756","0,28008","0,17354","39911,33","24730,37","4,67","0","0","142501,82","376827","391624,2","14797,2","","0,942","0,935","9,162303","0","79,80795888","207,5100552","259,0672394","0","627","0","869,2622","","0","0","39","3","111650,02","0","8550","14,28","5702","624,595","420","52","3","0","49","148201,78","8550","0","139651,78","50","18","7","6","9","5","8","9","0","6","3","0","8","0,5","0","1","0,33333","0","1",""
"2026-05-17","809188998","46159|0809188998","633708784","3","114","44","25301","801","13368,9","0","","189","74","74","139860","5","0","0","0","0","0","0","25301","801","13368,9","0,03166","16,69","528,39","0","0","0","0","0","0","0","0","0","0","0","0","1958","264","5403,54","20,47","0,13483","2759,72","0","0","0","0","0","0","23343","537","7965,36","14,83","0,023","341,23","-0,0325","-0,01894","-0,0463","0,05653","-0,0186","0,0001","0,06737","0,57279","1882","-0,04997","198449","105","281","0,14931","0,37367","0,05579","0,934","121,571","0,31434","196560,73","104","1889,99","1295,89","1","1330","0 - 1330","376","25","10,94","49,82","127,32","47,58","0,55379","57","1451,222096","0,23215","0,1607","43438,21","30069,31","4,68","0","0","187109,2","625100","648515,4","23415,4","","0,942","0,934","6,51284456","0","53,70290358","137,599372","206,8655262","0","470","0","576,5414495","","0","0","104","2","196560,73","0","3780","12,32","4956","1379,816","570","103","6","0","97","194669,22","11340","0","183329,22","99","39","15","9","20","11","6","39","2","8","12","0","6","1","0,13333","0,88889","0,6","0","1",""
"2026-05-17","809200437","46159|0809200437","633708784","4","70","22","21790","759","13244,56","0","","174","54","54","66417","9","0","0","0","0","0","0","21790","759","13244,56","0,03483","17,45","607,83","0","0","0","0","0","0","0","0","0","0","0","0","1904","171","6471,03","37,84","0,08981","3398,65","0","0","0","0","0","0","19886","588","6773,53","11,52","0,02957","340,62","-0,0325","-0,01577","-0,0463","0,01151","-0,0186","0,00667","0,16315","0,51586","1576","0,03548","81179","66","226","0,1434","0,29204","0,04188","0,932","66,857","0,31275","59040,18","48","1229,98","845,3","1","935","0 - 935","250","19","13,99","36","200,68","58,6","0,48858","23","872,0213214","0,29104","0,11451","21836,3","8591,74","4,64","0","0","75029,6","239360","248576","9216","","0,924","0,932","2,36113427","0","33,43993481","89,54137259","115,4119817","0","256","0","375,266898","","0","0","48","3","59040,18","0","3690","15,99","5432","971","350","66","5","0","61","81179,6","6150","0","75029,6","61","22","8","14","11","6","4","1","0","14","9","0","4","0,04545","0","1","0,81818","0","1",""
"2026-05-17","809204609","46159|0809204609","633708784","3","74","30","13953","475","13203,48","0","","109","49","49","101921","7","0","0","0","0","0","0","13953","475","13203,48","0,03404","27,8","946,28","0","0","0","0","0","0","0","0","0","0","0","0","2032","271","7994,19","29,5","0,13337","3934,15","0","0","0","0","0","0","11921","204","5209,29","25,54","0,01711","436,98","-0,0325","-0,01656","-0,0463","0,05507","-0,0186","-0,00579","0,11755","0,61545","1243","0,15736","112321","54","137","0,11022","0,39416","0,04344","0,936","49,714","0,31821","60399,92","29","2080,02","1418,14","1","1923","0 - 1923","187","7","38,68","18,97","244,51","96,38","0,63819","34","1462,714552","0,29678","0,17471","32100,1","18896,62","4,71","0","0","108161,26","849966","858350,74","8384,74","","0,962","0,936","12,95486032","0","59,35299694","151,4452657","162,5553287","0","442","0","634,4061","","0","0","29","1","60399,92","0","2080","42,78","4467","1941,968","479","53","2","0","51","110241,24","4160","0","106081,24","52","20","12","8","8","4","3","20","0","8","5","0","3","1","0","1","0,625","0","1",""
"2026-05-17","825055913","46159|0825055913","628722626","0","8","2","3041","86","3012,49","0","","14","3","3","10920","25","0","0","0","0","0","0","3041","86","3012,49","0,02828","35,03","990,62","0","0","0","0","0","0","0","0","0","0","0","0","511","29","2462,17","84,9","0,05675","4818,34","0","0","0","0","0","0","2530","57","550,32","9,65","0,02253","217,52","-0,0287","-0,01872","-0,0358","-0,00875","-0,0215","-0,00587","0,2069","0,52747","182","0,11656","14560","4","16","0,08791","0,25","0,02198","0,883","6,143","0,3775","47372","13","3640","2265,9","1","122","0 - 122","22","1","19,86","3,57","753,12","188,28","0,52941","3","2377,243189","0,34691","0,14001","5051,03","2038,54","4,74","0","0","14560","111142","114394,27","3252,27","","1","0,883","2,59558284","0","89,95899329","276,4666667","96,22194631","0","911","0","1001","","0","0","13","0","47372","0","0","24,62","1161","125,574","73","3","0","0","3","10920","0","0","10920","4","2","0","0","0","1","1","2","0","0","0","0","1","1","0","0","0","0","1",""
"2026-05-17","825057573","46159|0825057573","628722626","4","15","4","2626","101","3035,44","0","","20","6","6","22500","19","0","0","0","0","0","0","2626","101","3035,44","0,03846","30,05","1155,92","0","0","0","0","0","0","0","0","0","0","0","0","507","45","2398,36","53,3","0,08876","4730,49","0","0","0","0","0","0","2119","56","637,08","11,38","0,02643","300,65","-0,0287","-0,00854","-0,0358","0,02326","-0,0215","-0,00197","0,16189","0,51163","215","0,09137","18750","5","25","0,11628","0,2","0,02326","0,862","5,286","0,38857","18750","5","3750","2292,86","1","177","0 - 177","17","2","33,48","4,35","607,09","121,42","0,58667","3","2241,98267","0,40214","0,19978","6032,07","2996,63","4,36","0","0","15000","128679","131841,45","3162,45","","0,8","0,862","4,29642144","0","90,78201439","284,8214286","103,8328058","0","727","0","1031,25","","0","1","6","0","22500","3750","0","44,69","1517","181,346","94","5","1","0","4","18750","3750","0","15000","4","3","0","3","0","1","0","3","0","3","0","0","0","1","0","1","0","0","0",""
"2026-05-17","852679064","46159|0852679064","723692551","36","18","3","5385","176","3136,68","0","","16","5","5","16875","8","0","0","0","0","0","0","5385","176","3136,68","0,03268","17,82","582,48","0","0","0","0","0","0","0","0","0","0","0","0","187","11","606,78","55,16","0,05882","3244,81","0","0","0","0","0","0","5198","165","2529,9","15,33","0,03174","486,71","0","-0,04192","0","-0,06268","0","0,00414","0,09294","0,44935","385","0,07843","33751","10","50","0,12987","0,2","0,02597","0,801","9,286","0,30364","16875","5","3375,1","2350,28","2","139","0 - 139","43","3","14,97","11,56","313,67","62,73","0,58036","5","2448,455958","0,27456","0,1713","8339,96","5203,28","4,5","0","0","30376,06","151371","163959,84","12588,84","","0,9","0,801","1,75056186","0","89,23796875","256,346881","83,96804688","0","1089","0","928,1525","","0","0","5","2","16875","0","6750","22,22","1365","150,557","77","10","0","1","9","33751,06","0","3375","30376,06","9","4","0","5","1","0","0","4","0","5","1","0","0","1","0","1","1","0","0",""
"2026-05-17","868533173","46159|0868533173","628722626","0","0","0","5","0","6,64","0","","1","0","0","0","9","0","0","0","0","0","0","5","0","6,64","0","0","1328","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","4000","0","0","0","0","0","0","4","0","2,64","0","0","660","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0","1","71","0,22414","0","0","2","0,02817","0","0","0,758","0,857","0,33","0","0","2625","1758,75","1","445","0 - 445","2","1","519,25","1,48","0","3,32","0,54545","0","1845,41864","0","0","0","-6,64","5","0","0","0","331970","333074,08","1104,08","","0","0,758","22,47264","0","66,49828571","199,375","89,19771429","0","746","0","721,875","","0","0","0","0","0","0","0","729,81","621","446,484","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
